hsa-miR-607	 4.610149e-01	-0.5599832424	 0.1681343376	 4.170855e-01	 3.113395e-02
hsa-miR-612	-3.389520e-01	 0.6429588751	 0.1575377396	-1.637872e-01	 3.962396e-01
hsa-miR-619	 5.613406e-01	-0.1158490870	 0.0533593251	-2.937806e-01	 4.946310e-01
hsa-miR-630	-4.786966e-01	-0.1247618979	 0.4293109351	-2.030704e-02	 2.657541e-01
hsa-miR-650	-6.141720e-01	 0.0972713142	 0.1328705462	 3.436259e-01	 1.168122e-01
hsa-miR-654-5p	-4.796683e-01	 0.4439856452	-0.1091371324	 4.497090e-01	-6.649144e-02
hsa-miR-657	-3.747331e-01	 0.0707696049	 0.5483889868	-3.577620e-01	 1.365782e-01
hsa-miR-453	-1.492017e-01	 0.2725797850	-0.1801883465	 3.828176e-01	-2.837383e-01
hsa-miR-453	 5.942885e-01	-0.5161768291	 1.0937461989	-3.747579e-01	 9.797223e-03
hsa-miR-453	 1.094632e-01	-0.3321434836	-0.0755031304	 1.938420e-02	-4.018587e-02
hsa-miR-453	-1.484165e-01	-0.1868581142	 0.5661463163	-1.713085e-01	 5.511047e-02
hsa-miR-453	-1.566128e-02	-0.0060825207	 0.2283374880	-1.025400e-02	 1.602773e-02
hsa-miR-453	 3.247452e-01	-0.4556891547	 0.3415920843	-4.473168e-01	 2.712420e-01
hsa-miR-93	 1.357464e-03	-0.0214116369	-0.0401276993	-1.858921e-02	 6.087630e-03
hsa-miR-96	-1.492582e-01	 0.4726668703	-0.5474191168	 4.827909e-01	-4.251827e-02
